ms,red,ir,ratio,adcAvg,ratioSlope,AI
1217199609,17,42,0.4048,1446,-0.0011,50
1217256602,16,40,0.4,1446,-0.0011,45
1217311603,16,40,0.4,1448,-0.0011,50
1217365549,16,42,0.381,1450,-0.001,50
1217419602,16,39,0.4103,1449,-0.0009,50
1217476404,16,35,0.4571,1436,0.0002,50
1217530549,11,42,0.2619,1451,-0.0006,55
1217584286,16,43,0.3721,1451,-0.0007,55
1217638600,17,42,0.4048,1450,-0.0006,55
1217692600,16,42,0.381,1452,-0.0008,50
1217748262,17,36,0.4722,1442,0.0014,50
1217804603,17,43,0.3953,1455,0.0017,50
1217858551,17,42,0.4048,1457,0.0015,50
1217917016,13,40,0.325,1458,0.0021,55
1217970748,17,42,0.4048,1459,0.0015,50
1218024658,17,42,0.4048,1459,0.0014,55
1218080409,17,41,0.4146,1455,0.0007,55
1218137616,17,41,0.4146,1456,0.0004,60
1218192749,16,34,0.4706,1442,0.0001,60
1218246551,9,42,0.2143,1453,0.0007,60
1218300602,15,41,0.3659,1456,0.0008,65
1218354602,16,41,0.3902,1456,0.0008,65
1218410602,16,42,0.381,1457,0.0008,65
1218465603,16,42,0.381,1458,0.0008,65
1218519602,10,37,0.2703,1458,0.0003,60
1218573604,16,42,0.381,1459,-0.0001,60
1218627603,17,42,0.4048,1458,0.0008,60
1218683403,16,42,0.381,1460,0.0009,60
1218739603,15,43,0.3488,1461,0.0004,60
1218795602,16,42,0.381,1460,0.0004,60
1218850603,18,42,0.4286,1462,-0.0002,60
1218904602,17,41,0.4146,1461,0.0001,60
1218958603,22,34,0.6471,1447,-0.0034,60
1219016602,15,43,0.3488,1462,-0.0037,60
1219071597,16,41,0.3902,1461,-0.0035,60
1219125602,23,42,0.5476,1460,-0.0049,55
1219179603,16,42,0.381,1461,-0.0046,55
1219236602,4,40,0.1,1467,-0.0025,50
1219293406,17,43,0.3953,1459,-0.0021,50
1219349600,15,41,0.3659,1460,-0.0027,50
1219403602,16,42,0.381,1462,-0.0027,50
1219457603,21,48,0.4375,1461,-0.0028,50
1219511602,17,41,0.4146,1461,-0.0027,45
1219566597,15,40,0.375,1462,-0.0028,45
1219622602,17,39,0.4359,1457,-0.0021,45
1219676602,16,41,0.3902,1463,-0.0021,45
1219731630,21,42,0.5,1463,-0.0014,45
1219785602,17,43,0.3953,1464,-0.0013,45
1219839603,16,43,0.3721,1465,-0.0011,45
1219893602,16,42,0.381,1462,-0.0011,45
1219952623,4,36,0.1111,1460,-0.0051,45
1220008610,21,50,0.42,1460,-0.0051,45
1220062612,17,42,0.4048,1458,-0.0016,45
1220119613,16,42,0.381,1459,-0.002,45
1220173602,18,42,0.4286,1458,-0.0025,45
1220229602,16,42,0.381,1459,-0.0008,45
1220284602,15,40,0.375,1458,-0.0008,40
1220340603,16,40,0.4,1455,-0.0028,40
1220396604,17,42,0.4048,1458,-0.0029,45
1220451603,16,43,0.3721,1459,-0.0029,45
1220506603,16,42,0.381,1459,-0.0029,45
1220565598,9,44,0.2045,1461,-0.0027,45
1220619602,18,43,0.4186,1460,-0.0027,45
1220673602,17,42,0.4048,1461,-0.0026,45
1220730603,17,44,0.3864,1461,-0.0028,45
1220787602,18,45,0.4,1458,-0.0028,45
1220845602,15,41,0.3659,1456,-0.0037,45
1220899603,17,41,0.4146,1457,-0.0035,45
1220953603,17,41,0.4146,1453,-0.0031,45
1221007603,17,42,0.4048,1456,-0.0028,45
1221061602,15,40,0.375,1453,0.0005,45
1221115603,16,42,0.381,1456,0,45
1221172633,10,33,0.303,1456,0.0014,50
1221232316,18,43,0.4186,1456,0.001,50
1221287609,18,43,0.4186,1456,0.0011,50
1221341611,16,43,0.3721,1456,0.0012,55
1221395609,12,39,0.3077,1458,0.0017,50
1221455603,17,44,0.3864,1458,0.0018,50
1221510602,16,42,0.381,1459,0.0019,45
1221564606,15,42,0.3571,1471,0.002,45
1221618605,16,42,0.381,1458,0.002,45
1221672603,15,40,0.375,1453,0.0019,45
1221730603,15,43,0.3488,1456,0.0018,45
1221786601,10,43,0.2326,1456,0.0014,45
1221841603,16,42,0.381,1456,0.0014,45
1221895604,15,42,0.3571,1456,0.0012,45
1221949602,16,42,0.381,1457,0.0013,45
1222006604,17,43,0.3953,1456,0.0011,45
1222063602,17,43,0.3953,1457,0.0009,50
1222117602,14,40,0.35,1458,0.0003,50
1222171603,16,41,0.3902,1456,0.0005,45
1222228602,16,41,0.3902,1458,0.0006,50
1222282602,15,47,0.3191,1470,0.0004,50
1222337602,16,42,0.381,1459,0.0009,50
1222393608,21,43,0.4884,1460,0.0001,50
1222447603,17,44,0.3864,1461,0,50
1222502598,10,43,0.2326,1461,0.0006,50
1222556604,16,44,0.3636,1459,0.0007,55
1222610602,13,41,0.3171,1458,0.0011,55
1222669500,16,40,0.4,1456,0.0009,50
1222723610,18,43,0.4186,1457,0.0008,55
1222777889,15,42,0.3571,1457,0.0008,55
1222831610,16,43,0.3721,1458,0.0009,60
1222885620,15,49,0.3061,1469,0.001,60
1222939999,22,48,0.4583,1458,0.0013,60
1222995608,17,43,0.3953,1458,0.0015,55
1223052610,17,42,0.4048,1459,0.0017,55
1223110602,23,43,0.5349,1460,0.0028,55
1223165602,16,43,0.3721,1461,0.0026,55
1223219604,15,44,0.3409,1463,0.0025,55
1223277604,18,44,0.4091,1463,0.0027,50
1223334603,15,42,0.3571,1461,0.0023,50
1223388601,18,44,0.4091,1460,0.001,45
1223442604,21,48,0.4375,1459,0.0003,50
1223496602,18,43,0.4186,1460,0.001,45
1223550602,17,44,0.3864,1461,0.001,45
1223610602,16,43,0.3721,1459,-0.0001,40
1223666603,16,36,0.4444,1461,-0.0007,45
1223720604,15,41,0.3659,1457,-0.0009,45
1223774602,17,43,0.3953,1459,-0.0009,45
1223829603,16,44,0.3636,1461,-0.0008,40
1223885602,17,44,0.3864,1462,-0.0008,40
1223942603,15,42,0.3571,1463,-0.0008,40
1223997603,18,44,0.4091,1464,-0.0006,45
1224051603,16,42,0.381,1461,-0.0009,45
1224105603,16,43,0.3721,1460,-0.001,40
1224160603,16,43,0.3721,1461,-0.0012,40
1224216603,16,42,0.381,1460,-0.0025,40
1224270602,22,52,0.4231,1468,-0.002,45
1224324601,17,34,0.5,1460,-0.0002,45
1224378597,18,43,0.4186,1459,-0.0001,45
1224432602,16,48,0.3333,1471,-0.0004,45
1224493410,16,42,0.381,1460,0,45
1224547615,16,43,0.3721,1460,0.0008,45
1224601795,16,42,0.381,1459,0.0013,50
1224655609,22,43,0.5116,1460,0,50
1224710610,16,42,0.381,1458,0,50
1224767608,9,41,0.2195,1457,0.0015,50
1224823602,16,41,0.3902,1455,0.0014,50
1224932604,17,42,0.4048,1455,0.0027,45
1224986602,18,44,0.4091,1455,0.0027,50
1225042603,16,42,0.381,1455,0.0027,50
1225101602,17,41,0.4146,1455,0.0028,50
1225155602,15,39,0.3846,1452,0.0028,50
1225210602,17,44,0.3864,1457,0.0029,50
1225264604,15,41,0.3659,1456,0.0028,50
1225318603,17,44,0.3864,1458,0.0029,50
1225372603,16,42,0.381,1458,0.0024,45
1225431602,17,43,0.3953,1459,0.0013,50
1225485600,16,42,0.381,1457,0.0008,45
1225540602,16,40,0.4,1454,0.0017,50
1225594600,17,42,0.4048,1455,0.0014,50
1225649600,15,40,0.375,1454,0.0014,50
1225710604,16,42,0.381,1454,0.0014,50
1225764603,17,41,0.4146,1452,0.0023,50
1225819603,17,42,0.4048,1455,0.0021,50
1225873603,22,36,0.6111,1442,-0.0005,50
1225928603,17,38,0.4474,1456,-0.0008,50
1225982603,15,41,0.3659,1457,-0.0022,50
1226039602,17,42,0.4048,1458,-0.0022,50
1226097492,16,41,0.3902,1458,-0.0022,45
1226151609,16,42,0.381,1459,-0.0022,45
1226205609,18,44,0.4091,1461,-0.0022,45
1226261611,16,41,0.3902,1461,-0.0022,40
1226322605,18,44,0.4091,1461,-0.0021,45
1226376602,14,42,0.3333,1459,-0.0023,45
1226430603,18,35,0.5143,1459,-0.0012,45
1226484602,16,40,0.4,1456,-0.0011,40
1226538602,17,43,0.3953,1458,-0.0011,40
1226592602,17,41,0.4146,1455,-0.0006,40
1226651600,8,41,0.1951,1457,-0.0035,40
1226706602,15,40,0.375,1458,-0.0031,45
1226761602,16,42,0.381,1458,-0.0032,45
1226815604,16,41,0.3902,1457,-0.0033,45
1226869602,18,43,0.4186,1459,-0.0033,45
1226925602,20,44,0.4545,1459,-0.0038,50
1226979602,17,41,0.4146,1460,-0.0024,50
1227033603,11,43,0.2558,1460,-0.0014,50
1227087602,16,42,0.381,1461,-0.0015,50
1227141602,13,41,0.3171,1462,-0.0013,50
1227198602,16,42,0.381,1463,-0.0013,55
1227256602,17,42,0.4048,1460,-0.0013,55
1227310602,15,41,0.3659,1459,-0.0013,55
1227364602,12,36,0.3333,1459,-0.0016,50
1227418601,9,42,0.2143,1459,-0.0026,50
1227472602,16,42,0.381,1459,-0.0023,50
1227531604,17,42,0.4048,1460,-0.0032,50
1227585602,15,41,0.3659,1460,-0.0035,55
1227639603,17,42,0.4048,1458,-0.0034,55
1227693602,16,41,0.3902,1459,-0.0037,50
1227748602,18,43,0.4186,1460,-0.0005,55
1227802602,17,42,0.4048,1461,-0.0009,50
1227858602,18,49,0.3673,1461,-0.0008,50
1227912603,16,42,0.381,1463,-0.0007,50
1227966602,17,36,0.4722,1461,-0.0012,45
1228020603,17,42,0.4048,1461,-0.0008,50
1228074603,16,41,0.3902,1462,-0.0006,45
1228130405,16,40,0.4,1459,-0.0014,45
1228184603,16,43,0.3721,1463,-0.0013,45
1228238603,8,40,0.2,1460,-0.0011,45
1228292604,15,40,0.375,1462,-0.0011,45
1228346604,15,43,0.3488,1462,-0.0011,45
1228400603,17,41,0.4146,1462,-0.001,45
1228459194,17,43,0.3953,1463,-0.0008,45
1228513608,16,42,0.381,1464,0.0001,45
1228567612,18,44,0.4091,1465,0.0003,40
1228621610,17,41,0.4146,1465,0.0004,45
1228675608,16,46,0.3478,1466,0.0002,45
1228732610,16,47,0.3404,1477,-0.0005,45
1228789605,17,44,0.3864,1468,-0.0006,45
1228843602,22,36,0.6111,1455,0.0022,45
1228898620,17,42,0.4048,1463,0.0022,45
1228952602,15,42,0.3571,1462,0.0023,45
1229006602,16,41,0.3902,1463,0.0022,45
1229066603,15,43,0.3488,1463,0.0034,45
1229120602,8,41,0.1951,1462,0.0051,45
1229175597,16,40,0.4,1462,0.0051,45
1229229602,17,42,0.4048,1463,0.0051,45
1229283602,16,42,0.381,1463,0.005,45
1229337602,16,42,0.381,1464,0.0046,45
1229393602,17,41,0.4146,1464,0.0046,50
1229447602,18,42,0.4286,1466,0.0046,50
1229502603,23,42,0.5476,1466,0.0049,55
1229560602,21,34,0.6176,1451,0.0058,60
1229615602,15,41,0.3659,1463,0.0057,60
1229671602,10,41,0.2439,1463,0.0046,55
1229726597,17,41,0.4146,1462,0.0046,55
1229783602,11,37,0.2973,1462,0.0041,60
1229837603,17,42,0.4048,1462,0.0048,55
1229892603,17,42,0.4048,1462,0.005,60
1229946603,16,41,0.3902,1463,0.0019,55
1230002602,17,41,0.4146,1463,0.0018,55
1230057603,15,42,0.3571,1462,0.0018,55
1230111603,17,37,0.4595,1462,0.001,55
1230165603,16,47,0.3404,1475,0.0011,55
1230219603,16,39,0.4103,1459,-0.0007,55
1230280021,16,40,0.4,1460,-0.0007,55
1230334378,17,41,0.4146,1459,-0.0008,55
1230388608,10,39,0.2564,1458,-0.0003,55
1230443734,17,42,0.4048,1459,-0.0004,55
1230497602,16,41,0.3902,1458,-0.0003,50
1230551602,16,40,0.4,1458,-0.0004,50
1230609608,17,41,0.4146,1457,-0.0007,50
1230664597,17,42,0.4048,1458,-0.0015,45
1230719602,21,45,0.4667,1460,-0.0009,50
1230773602,17,41,0.4146,1459,0.0002,50
1230827603,17,40,0.425,1458,0.0003,50
1230884602,16,41,0.3902,1460,0.0012,50
