us,Red,IR,Ratio,Ambient,drdt,ddrdt,Notes
1745427822450,2141,6605,0.3241
1745427822473,2151,6573,0.3272
1745427822504,2159,6549,0.3296
1745427822538,2163,6535,0.3310
1745427822584,2162,6529,0.3311
1745427822619,2155,6530,0.3300
1745427822638,2145,6540,0.3279
1745427822671,2139,6565,0.3258
1745427822705,2145,6610,0.3245
1745427822735,2164,6673,0.3243
1745427822770,2193,6746,0.3251
1745427822803,2220,6815,0.3258
1745427822835,2238,6864,0.3260
1745427822859,2240,6886,0.3253
1745427822895,2231,6882,0.3242
1745427822925,2217,6860,0.3232
1745427822970,2207,6833,0.3230
1745427823096,2205,6812,0.3236
1745427823101,2208,6797,0.3249
1745427823101,2211,6780,0.3262
1745427823101,2208,6752,0.3269
1745427823105,2193,6712,0.3267
1745427823137,2168,6663,0.3254
1745427823167,2136,6616,0.3228
1745427823203,2102,6582,0.3194
1745427823224,2072,6567,0.3156
1745427823255,2052,6574,0.3122
1745427823288,2046,6599,0.3100
1745427823335,2053,6634,0.3094
1745427823359,2072,6671,0.3107
1745427823391,2102,6703,0.3136
1745427823426,2141,6730,0.3181
1745427823461,2186,6754,0.3237
1745427823494,2235,6781,0.3296
1745427823508,2283,6814,0.3350
1745427823538,2324,6851,0.3393
1745427823577,2354,6885,0.3419
1745427823600,2367,6911,0.3424
1745427823635,2358,6922,0.3407
1745427823665,2330,6918,0.3368
1745427823703,2287,6904,0.3313
1745427823736,2241,6885,0.3255
1745427823770,2203,6870,0.3207
1745427823803,2179,6857,0.3178
1745427823843,2167,6843,0.3166
1745427823854,2161,6826,0.3165
1745427823884,2156,6804,0.3169
1745427823914,2155,6782,0.3177
1745427823951,2158,6766,0.3190
1745427823974,2168,6756,0.3209
1745427824018,2183,6755,0.3232
1745427824050,2198,6760,0.3252
1745427824076,2208,6765,0.3265
1745427824111,2211,6767,0.3268
1745427824149,2205,6764,0.3260
1745427824173,2190,6758,0.3241
1745427824208,2169,6752,0.3212
1745427824236,2146,6747,0.3181
1745427824273,2127,6740,0.3156
