ms,red,ir,ratio,adcAvg,ratioSlope,AI
1488332597,14,34,0.4118,1504,0.0002,50
1488386596,16,34,0.4706,1505,0.0003,50
1488440595,16,35,0.4571,1506,0.0005,50
1488494596,17,36,0.4722,1507,0.0003,50
1488549596,10,30,0.3333,1507,0.0032,55
1488606596,17,35,0.4857,1508,0.0025,55
1488665596,11,28,0.3929,1507,0.0037,55
1488720596,18,35,0.5143,1508,0.0026,50
1488774597,17,33,0.5152,1510,0.0023,55
1488828595,17,37,0.4595,1511,0.0022,50
1488883596,17,28,0.6071,1510,0.0014,55
1488940595,23,34,0.6765,1508,0.0012,55
1488994596,16,33,0.4848,1510,0.0011,55
1489048596,16,36,0.4444,1513,0.0011,55
1489102595,16,34,0.4706,1511,0.0011,55
1489156596,15,34,0.4412,1511,0.001,50
1489213596,16,34,0.4706,1511,0.0007,50
1489267597,18,35,0.5143,1511,0.0003,55
1489321597,16,35,0.4571,1512,-0.0001,55
1489376305,22,40,0.55,1512,0.0004,55
1489430597,17,35,0.4857,1514,0.0011,50
1489484680,18,37,0.4865,1516,0.0013,55
1489540596,16,34,0.4706,1514,0.0015,55
1489594597,15,33,0.4545,1513,0.0012,50
1489649377,17,34,0.5,1512,-0.0011,45
1489706928,16,34,0.4706,1513,-0.0009,45
1489762222,18,36,0.5,1515,-0.0022,50
1489818602,17,36,0.4722,1518,-0.0017,45
1489875611,15,35,0.4286,1518,-0.001,45
1489930595,18,35,0.5143,1521,-0.0014,45
1489984597,18,36,0.5,1521,-0.0008,40
1490038596,18,38,0.4737,1522,-0.0001,40
1490093564,5,33,0.1515,1523,0.0007,40
1490153595,16,36,0.4444,1522,0.0007,40
1490210410,17,36,0.4722,1522,0.0007,40
1490264596,18,36,0.5,1520,0.0008,40
1490323596,18,31,0.5806,1525,0.0012,40
1490379595,17,38,0.4474,1526,0.0009,45
1490435597,18,36,0.5,1525,0.0012,45
1490489596,16,37,0.4324,1527,0.0002,45
1490543598,18,36,0.5,1527,0.0003,40
1490597596,17,37,0.4595,1528,0,45
1490655593,18,38,0.4737,1528,0.0001,45
1490712406,18,38,0.4737,1527,0.0003,50
1490766597,18,38,0.4737,1528,0.0007,50
1490820597,18,35,0.5143,1528,0.0002,50
1490875601,18,39,0.4615,1529,0.0006,55
1490929597,17,33,0.5152,1530,0.0002,55
1490983596,18,38,0.4737,1529,-0.0002,55
1491043378,18,39,0.4615,1531,0.0002,55
1491097649,15,38,0.3947,1532,0.0007,55
1491152037,15,38,0.3947,1530,0.001,55
1491205631,15,38,0.3947,1531,0.0005,60
1491259971,19,39,0.4872,1531,0.0004,55
1491313617,13,34,0.3824,1529,0.0004,55
1491369597,15,38,0.3947,1527,0.0001,55
1491423603,23,43,0.5349,1528,0,55
1491477602,19,40,0.475,1531,0.0001,55
1491532611,18,40,0.45,1529,-0.0002,50
1491589596,18,40,0.45,1529,-0.0001,55
1491651596,18,39,0.4615,1529,-0.0005,55
1491706596,17,39,0.4359,1529,-0.0007,55
1491760597,17,39,0.4359,1528,-0.0012,55
1491814597,10,39,0.2564,1527,-0.0043,50
1491868597,15,37,0.4054,1525,-0.0033,50
1491922596,15,38,0.3947,1522,-0.0018,50
1491983597,17,38,0.4474,1521,-0.0017,50
1492037595,22,43,0.5116,1521,-0.0016,50
1492092598,17,38,0.4474,1519,-0.0014,55
1492148596,16,37,0.4324,1519,-0.0012,50
1492204598,17,38,0.4474,1517,-0.0015,50
1492262597,18,38,0.4737,1518,-0.0018,50
1492317777,17,32,0.5312,1505,-0.0021,50
1492371597,19,40,0.475,1519,-0.0021,50
1492425598,16,39,0.4103,1514,-0.0021,45
1492479601,17,38,0.4474,1512,-0.0019,50
1492535398,16,28,0.5714,1494,-0.0018,50
1492592890,18,38,0.4737,1509,-0.0018,50
1492646618,19,39,0.4872,1510,-0.0016,50
1492700602,17,38,0.4474,1508,-0.0016,50
1492755608,14,34,0.4118,1508,-0.0021,50
1492809604,18,39,0.4615,1509,-0.0018,45
1492867599,16,37,0.4324,1509,-0.0018,45
1492921596,16,38,0.4211,1509,0.0005,45
1492975596,18,37,0.4865,1511,-0.0006,45
1493030596,18,37,0.4865,1508,-0.0018,45
1493084596,18,39,0.4615,1514,-0.002,45
1493140396,24,38,0.6316,1515,-0.0031,45
1493194596,18,38,0.4737,1517,-0.0034,45
1493248595,13,39,0.3333,1520,-0.0027,45
1493307597,18,38,0.4737,1521,-0.0028,45
1493363594,14,34,0.4118,1524,-0.0026,40
1493417597,18,37,0.4865,1525,-0.0025,40
1493473597,16,35,0.4571,1529,-0.0025,40
1493530597,19,40,0.475,1533,-0.0024,40
1493585597,18,44,0.4091,1532,-0.0025,40
1493639597,19,39,0.4872,1533,-0.0028,40
1493693597,19,32,0.5937,1534,-0.0022,40
1493750399,19,37,0.5135,1533,-0.002,40
1493806596,19,39,0.4872,1535,-0.0017,40
1493864536,27,29,0.931,1516,0.0034,40
1493918597,24,44,0.5455,1538,0.0043,40
1493973596,18,39,0.4615,1536,0.0047,40
1494027536,20,40,0.5,1539,0.0058,45
1494083535,19,39,0.4872,1538,0.0058,40
1494137596,17,35,0.4857,1535,0.0058,40
1494191536,20,37,0.5405,1535,0.0049,45
1494250561,19,40,0.475,1536,0.0065,40
1494304945,27,30,0.9,1524,0.0029,45
1494360685,20,37,0.5405,1536,0.0015,40
1494414605,18,38,0.4737,1540,0.0015,40
1494468710,18,31,0.5806,1526,0.0009,40
1494523604,20,39,0.5128,1542,0.0008,40
1494581608,17,39,0.4359,1542,0.0009,40
1494636536,19,38,0.5,1543,0.0009,40
1494692596,13,33,0.3939,1544,0.0009,40
1494747598,17,37,0.4595,1544,0.0007,40
1494806593,22,43,0.5116,1543,0.0003,45
1494861596,18,38,0.4737,1544,0,45
1494915600,19,44,0.4318,1543,-0.0004,40
1494971398,19,39,0.4872,1544,-0.0048,45
1495025593,20,33,0.6061,1544,-0.0041,45
1495079593,20,38,0.5263,1541,-0.0032,40
1495133593,18,37,0.4865,1545,-0.0034,40
1495190593,17,38,0.4474,1544,-0.0029,45
1495246597,18,38,0.4737,1545,-0.0027,45
1495302596,18,39,0.4615,1544,-0.0018,45
1495356596,19,39,0.4872,1542,-0.0019,45
1495410596,15,35,0.4286,1542,0.002,45
1495464596,19,39,0.4872,1542,0.0023,45
1495522597,20,39,0.5128,1541,0.0021,50
1495578399,19,38,0.5,1541,0.0024,50
1495632597,20,39,0.5128,1541,0.0024,50
1495686535,18,38,0.4737,1541,0.0024,50
1495740596,18,38,0.4737,1543,0.0024,50
1495795536,19,38,0.5,1539,0.0026,50
1495849596,18,38,0.4737,1541,0.0027,50
1495905599,17,39,0.4359,1539,0.0023,50
1495963845,18,37,0.4865,1537,0.0024,50
1496018975,18,39,0.4615,1537,0.0026,50
1496072613,20,40,0.5,1539,0.0027,50
1496127453,14,34,0.4118,1538,0.0005,50
1496183404,19,38,0.5,1538,0.0002,50
1496241608,11,32,0.3437,1537,-0.0018,50
1496295540,20,40,0.5,1537,-0.0026,45
1496349596,19,43,0.4419,1537,-0.0022,50
1496403596,18,40,0.45,1538,-0.0021,50
1496457535,19,37,0.5135,1537,-0.0023,50
1496517099,19,29,0.6552,1515,-0.0042,50
1496570596,20,39,0.5128,1536,-0.0044,50
1496625596,18,38,0.4737,1536,-0.0042,50
1496679536,19,38,0.5,1536,-0.0042,50
1496733596,18,39,0.4615,1536,-0.004,50
1496790399,20,39,0.5128,1537,-0.0041,45
1496848536,20,39,0.5128,1536,-0.004,45
1496902597,19,39,0.4872,1536,-0.0041,45
1496956535,19,40,0.475,1536,-0.0041,45
1497010596,18,39,0.4615,1538,-0.0039,45
1497065544,25,45,0.5556,1536,-0.0035,45
1497124543,19,38,0.5,1533,-0.0031,45
1497178597,19,39,0.4872,1534,-0.0033,40
1497232536,19,34,0.5588,1525,-0.0016,40
1497286595,19,40,0.475,1534,-0.0019,40
1497340598,17,37,0.4595,1535,-0.0003,40
1497396399,18,38,0.4737,1534,0.0001,40
1497450536,18,40,0.45,1534,0,40
1497505595,20,40,0.5,1536,-0.0006,40
1497559596,13,34,0.3824,1537,0.0007,35
1497613596,20,40,0.5,1537,0.002,40
1497668536,20,40,0.5,1538,0.0021,40
1497724540,20,40,0.5,1537,0.0019,45
1497778597,16,36,0.4444,1536,0.0022,45
1497832596,19,39,0.4872,1535,0.0021,45
1497886536,18,35,0.5143,1534,0.0021,40
1497940598,20,38,0.5263,1536,0.0021,45
1497994548,20,37,0.5405,1533,0.0022,50
1498053604,25,31,0.8065,1522,0.0035,55
1498107602,18,39,0.4615,1535,0.0035,55
1498162363,18,37,0.4865,1534,0.003,60
1498216604,25,31,0.8065,1516,0.0055,60
1498271177,24,51,0.4706,1535,0.0054,60
1498329536,17,37,0.4595,1532,0.0043,60
1498383598,19,39,0.4872,1531,0.0044,60
1498437598,24,27,0.8889,1511,0.0105,65
1498492598,18,39,0.4615,1527,0.0107,65
1498547804,18,34,0.5294,1519,0.0097,65
1498603598,23,41,0.561,1525,0.009,70
1498660544,16,36,0.4444,1523,0.0084,70
1498714598,17,36,0.4722,1522,0.0086,70
1498768814,17,30,0.5667,1510,0.0082,65
1498822545,18,37,0.4865,1524,0.0083,65
1498877538,18,30,0.6,1509,0.0077,65
1498933598,19,38,0.5,1522,0.0076,65
1498990596,17,38,0.4474,1520,0.0077,60
1499045535,17,37,0.4595,1517,0.0076,60
1499105596,14,35,0.4,1520,0.0073,55
1499159596,18,29,0.6207,1516,0.0066,55
1499216337,24,43,0.5581,1518,0.0071,50
1499270597,19,36,0.5278,1522,0.0074,50
1499324536,16,35,0.4571,1523,0.0045,50
1499379595,15,33,0.4545,1518,0.0044,50
1499434536,17,37,0.4595,1522,0.0044,50
1499488595,16,36,0.4444,1522,0.0038,45
1499546571,17,36,0.4722,1521,-0.0021,45
1499601616,17,37,0.4595,1522,-0.0021,45
1499656203,17,37,0.4595,1522,-0.0012,45
1499710588,12,32,0.375,1521,0.0009,45
1499764606,18,37,0.4865,1520,0.0005,40
1499820404,18,35,0.5143,1521,0.0001,45
1499876615,17,37,0.4595,1523,0.0009,45
1499933594,19,37,0.5135,1522,0.0007,45
1499988596,17,37,0.4595,1521,0.0012,45
1500043596,18,35,0.5143,1530,0.0012,45
1500102546,22,28,0.7857,1519,0.001,45
1500158596,18,37,0.4865,1519,0.001,45
1500219597,18,37,0.4865,1519,0.0012,50
1500273544,19,38,0.5,1520,0.0007,55
1500327597,18,38,0.4737,1518,0.0003,55
1500381597,18,37,0.4865,1518,0,55
1500437597,14,33,0.4242,1518,-0.0003,60
1500493544,19,38,0.5,1519,0.0002,55
1500547595,24,49,0.4898,1520,0.0005,55
1500601604,19,37,0.5135,1520,0.0014,55
1500655544,19,37,0.5135,1519,0.002,60
1500710463,18,36,0.5,1517,0.0014,55
1500766597,18,38,0.4737,1520,0.0012,55
1500823544,17,39,0.4359,1520,0.0005,55
1500878544,19,40,0.475,1521,0.0006,55
1500932597,17,38,0.4474,1522,0.0012,55
1500986596,18,37,0.4865,1522,0.001,55
1501042544,12,38,0.3158,1520,0.0021,55
1501096596,18,38,0.4737,1520,0.002,55
1501150596,18,38,0.4737,1520,0.0021,55
1501204548,18,38,0.4737,1520,0.0023,60
1501258597,21,40,0.525,1521,0.0024,55
1501312544,19,38,0.5,1522,0.0024,55
1501371702,19,42,0.4524,1524,0.0022,55
1501425775,19,39,0.4872,1524,0.0023,50
1501479613,18,38,0.4737,1523,0.0022,50
1501533612,19,31,0.6129,1508,0.0038,50
1501587599,18,38,0.4737,1524,0.0035,55
1501643401,17,38,0.4474,1525,0.003,50
1501700544,17,37,0.4595,1526,0.0023,50
1501755593,18,36,0.5,1526,0.0021,50
1501810546,18,39,0.4615,1529,0.0027,55
1501864593,20,40,0.5,1530,0.0024,55
1501919593,19,40,0.475,1532,0.0019,55
1501978543,19,38,0.5,1533,0.0017,55
1502032596,18,38,0.4737,1534,0.0014,55
1502087596,19,38,0.5,1536,0.0014,55
1502147543,19,36,0.5278,1533,0.0002,55
1502201595,13,37,0.3514,1538,0.0007,55
1502258597,18,37,0.4865,1540,0.0007,50
1502313544,19,38,0.5,1541,0.0007,55
1502367597,17,37,0.4595,1543,0.0006,55
1502422597,19,38,0.5,1544,0.0006,55
1502478597,19,38,0.5,1544,0.0008,55
1502532544,18,38,0.4737,1542,0.0007,60
1502588596,19,38,0.5,1543,0.0009,60
1502647544,18,37,0.4865,1543,-0.0002,55
1502701544,18,36,0.5,1544,0.0001,60
1502755596,19,43,0.4419,1555,0,60
1502812702,18,37,0.4865,1544,0.0004,60
1502868618,17,37,0.4595,1544,-0.0002,55
1502922602,17,37,0.4595,1545,-0.0002,55
1502976437,12,37,0.3243,1544,0.0021,55
1503030604,18,38,0.4737,1544,0.0021,55
1503088615,16,37,0.4324,1544,0.0028,55
1503144596,17,37,0.4595,1543,0.0029,55
1503200596,18,38,0.4737,1541,0.0031,55
1503259596,18,36,0.5,1541,0.0032,55
1503315595,17,35,0.4857,1540,0.0027,55
1503369544,19,43,0.4419,1551,0.0028,50
1503423596,18,34,0.5294,1538,0.0028,50
1503479593,17,29,0.5862,1524,0.0029,50
1503536593,18,36,0.5,1538,0.0029,50
1503590543,11,37,0.2973,1539,0.0021,50
1503644596,20,39,0.5128,1539,0.0023,45
1503698596,17,38,0.4474,1539,0.002,50
1503758544,19,37,0.5135,1539,0.0022,45
1503815544,14,33,0.4242,1538,0.0014,50
1503869596,18,39,0.4615,1542,0.0017,50
1503923544,19,40,0.475,1540,0.0015,50
1503977604,18,37,0.4865,1537,0.0019,55
1504031596,18,36,0.5,1536,0.0013,55
1504087345,18,42,0.4286,1546,0,55
1504146870,18,37,0.4865,1535,-0.0002,55
1504201828,17,37,0.4595,1535,-0.0004,55
1504255602,17,35,0.4857,1535,-0.0006,50
1504310606,18,39,0.4615,1535,-0.0006,50
1504364303,17,36,0.4722,1533,-0.0004,55
1504423597,8,33,0.2424,1534,0.0005,55
1504478543,18,36,0.5,1533,0.0004,55
1504532596,14,32,0.4375,1533,0.0004,50
1504586596,18,37,0.4865,1533,0.0004,55
1504640544,18,39,0.4615,1533,0.0003,50
1504698398,17,37,0.4595,1533,0.0009,50
1504753596,19,29,0.6552,1534,0.0016,50
1504807596,19,36,0.5278,1531,0.0022,45
1504861596,18,38,0.4737,1533,0.0019,45
1504915596,18,38,0.4737,1531,0.0023,45
1504969596,19,37,0.5135,1529,0.0029,45
1505025596,11,37,0.2973,1528,0.0007,45
1505082594,19,37,0.5135,1527,0.001,45
1505137596,14,34,0.4118,1527,0.0023,50
1505191596,17,36,0.4722,1525,0.0017,50
1505246596,22,42,0.5238,1525,0.0013,50
1505303544,18,37,0.4865,1525,0.0011,45
1505359596,24,43,0.5581,1523,0.0005,50
1505413543,18,38,0.4737,1523,0.0004,45
1505467596,19,37,0.5135,1523,0.0002,50
1505521596,20,39,0.5128,1521,-0.0009,45
1505575596,19,38,0.5,1523,-0.0009,45
1505631544,24,38,0.6316,1521,-0.001,45
1505685352,17,37,0.4595,1520,-0.001,50
1505739874,20,31,0.6452,1506,-0.0006,50
1505794548,19,39,0.4872,1519,-0.0005,50
1505854241,16,38,0.4211,1519,-0.0017,50
1505909052,18,28,0.6429,1499,-0.001,50
1505964606,24,42,0.5714,1518,-0.0002,45
1506018554,19,39,0.4872,1519,0,45
1506072606,18,37,0.4865,1518,-0.0003,40
1506126602,19,38,0.5,1518,0.0023,45
1506183601,17,35,0.4857,1519,0.0019,40
1506241548,18,39,0.4615,1521,0.0012,40
1506295597,19,39,0.4872,1517,0.001,40
1506352597,19,38,0.5,1517,0.0012,40
1506408536,20,39,0.5128,1516,0.001,45
1506462596,16,38,0.4211,1516,0.0021,45
1506516536,19,38,0.5,1517,0.0019,45
1506575596,18,40,0.45,1516,0.0023,45
1506629595,18,38,0.4737,1516,0.0024,50
1506683596,19,39,0.4872,1516,0.0024,50
1506738536,18,37,0.4865,1514,0.0026,45
1506792597,24,44,0.5455,1515,0.0026,50
1506848597,18,38,0.4737,1516,0.0022,50
1506902596,19,36,0.5278,1516,0.0024,50
1506960596,19,33,0.5758,1502,0.0032,55
1507017594,18,39,0.4615,1517,0.002,55
1507071596,19,40,0.475,1517,0.0012,60
1507125597,19,40,0.475,1515,0.0011,65
1507181596,18,39,0.4615,1517,0.0008,60
1507237598,25,46,0.5435,1515,0.0013,60
1507291728,20,40,0.5,1514,0.0015,60
1507351363,19,38,0.5,1512,0.001,55
1507405822,17,38,0.4474,1513,0.0015,55
1507461606,19,38,0.5,1512,0.0015,55
1507515607,19,36,0.5278,1511,0.0013,55
1507569607,18,36,0.5,1508,0.0007,55
1507623607,19,39,0.4872,1512,0.0008,50
1507677761,17,31,0.5484,1498,0.0003,50
1507735599,19,38,0.5,1513,0.0002,45
1507791598,18,39,0.4615,1513,0.0002,50
1507849598,18,38,0.4737,1513,0.0002,50
1507904593,17,38,0.4474,1514,0.0002,50
1507958596,9,40,0.225,1514,-0.0004,45
1508012596,24,44,0.5455,1513,-0.0003,45
1508068597,20,40,0.5,1514,-0.0007,40
1508122596,20,40,0.5,1515,-0.0005,40
1508179597,17,37,0.4595,1513,-0.0006,40
1508236597,18,38,0.4737,1512,-0.0006,40
1508290598,18,37,0.4865,1510,-0.0003,45
1508346597,17,42,0.4048,1517,-0.0021,45
1508405544,22,30,0.7333,1510,0.0012,45
1508459596,18,37,0.4865,1510,0.0014,45
1508513596,18,40,0.45,1512,0.0014,45
1508567596,18,38,0.4737,1510,0.0017,45
1508622596,18,38,0.4737,1508,0.0022,50
1508679599,19,39,0.4872,1508,0.0023,55
1508737836,18,38,0.4737,1509,0.0024,50
1508791602,20,39,0.5128,1510,0.0026,50
1508850607,18,39,0.4615,1511,0.0027,55
1508907596,23,33,0.697,1498,0.0022,50
1508961596,19,40,0.475,1511,0.0022,50
1509020596,14,35,0.4,1510,0.0022,50
1509076596,10,38,0.2632,1510,0.0023,50
1509130595,10,35,0.2857,1509,0.0013,55
1509184596,18,38,0.4737,1510,0.0011,55
1509239597,18,40,0.45,1511,0.0008,55
1509295597,20,39,0.5128,1510,0.0012,50
1509354596,19,40,0.475,1512,0.0013,50
1509408597,17,37,0.4595,1510,0.001,45
1509462596,19,37,0.5135,1511,0.0023,50
