ms,red,ir,ratio,adcAvg,ratioSlope,AI
175497573,16,36,0.4444,4844,-0.0022,60
175551570,15,34,0.4412,4838,-0.0021,55
175606574,18,38,0.4737,4840,-0.002,55
175660573,17,36,0.4722,4842,-0.002,55
175715573,17,36,0.4722,4845,-0.002,60
175771570,16,34,0.4706,4845,-0.002,55
175825573,17,36,0.4722,4847,-0.0021,55
175879570,6,31,0.1935,4850,-0.003,55
175933580,16,34,0.4706,4850,-0.0028,55
175989584,18,36,0.5,4850,-0.0027,55
176047372,15,34,0.4412,4846,-0.0027,55
176101584,20,39,0.5128,4840,-0.0023,55
176156570,23,47,0.4894,4837,0.0002,50
176210570,18,35,0.5143,4837,0.0007,55
176264573,17,34,0.5,4836,0.0002,50
176320570,18,35,0.5143,4842,0,50
176376573,19,36,0.5278,4848,-0.0002,50
176430573,18,36,0.5,4852,-0.0005,50
176489375,21,35,0.6,4852,-0.0015,50
176543570,17,35,0.4857,4851,-0.0022,45
176597688,14,31,0.4516,4855,-0.0023,45
176653376,18,36,0.5,4862,-0.0026,45
176708570,26,41,0.6341,4871,-0.0032,50
176762574,18,34,0.5294,4874,-0.0033,45
176816574,15,34,0.4412,4874,-0.0033,50
176870573,15,32,0.4687,4870,-0.0033,50
176924570,8,27,0.2963,4850,-0.0037,45
176980573,4,34,0.1176,4835,-0.004,45
177034573,18,36,0.5,4823,-0.0038,45
177089785,17,25,0.68,4811,-0.0026,45
177143570,4,26,0.1538,4795,-0.005,45
177308570,21,41,0.5122,4639,-0.0298,45
177363604,20,36,0.5556,4656,-0.029,50
177417573,13,30,0.4333,4650,-0.0279,50
177472574,18,40,0.45,4654,-0.0269,55
177526573,23,36,0.6389,4672,-0.0285,50
177582570,27,48,0.5625,4700,-0.0281,50
177636573,34,39,0.8718,4758,-0.0313,55
177690574,21,37,0.5676,4773,-0.0321,50
177745574,18,34,0.5294,4786,-0.0322,50
177799574,22,36,0.6111,4807,-0.0321,50
177853570,21,34,0.6176,4831,-0.0323,55
177909573,11,19,0.5789,4813,-0.0324,50
177963573,11,30,0.3667,4820,-0.0325,50
178018570,11,29,0.3793,4813,-0.0323,55
178072573,10,29,0.3448,4803,-0.0315,55
178127573,15,30,0.5,4810,-0.0315,55
178184570,15,30,0.5,4812,-0.0327,55
178239573,12,29,0.4138,4808,-0.0305,55
178293570,20,33,0.6061,4822,-0.0134,55
178349877,10,23,0.4348,4828,-0.0054,55
178405573,13,29,0.4483,4824,-0.0063,55
178461497,20,34,0.5882,4841,-0.0058,55
178518570,20,31,0.6452,4857,-0.0088,50
178572573,11,27,0.4074,4858,-0.0083,50
178626570,19,22,0.8636,4837,-0.0108,50
178680570,13,30,0.4333,4844,-0.0095,50
178734448,13,30,0.4333,4841,-0.0059,55
178795583,12,27,0.4444,4833,-0.0051,60
178850573,3,30,0.1,4822,-0.0028,55
178904573,13,31,0.4194,4821,-0.0021,55
178958570,4,28,0.1429,4812,-0.001,55
179012573,17,34,0.5,4816,-0.001,55
179066570,18,26,0.6923,4831,-0.0007,55
179122579,16,28,0.5714,4854,-0.0003,55
179176573,10,27,0.3704,4848,-0.0002,55
179231570,12,29,0.4138,4843,-0.0006,55
179285573,16,25,0.64,4851,0.0003,55
179339573,19,32,0.5937,4869,0.0018,55
179395372,19,31,0.6129,4884,0.0019,55
179450380,11,27,0.4074,4882,0.0015,55
179504580,15,32,0.4687,4886,0.0018,55
179558573,21,32,0.6562,4908,0.0028,55
179612573,12,24,0.5,4908,0.0049,55
179666570,1,21,0.0476,4875,0.0095,55
179778573,7,26,0.2692,4818,0.0213,55
179833570,11,28,0.3929,4807,0.0216,55
179888570,13,27,0.4815,4814,0.0214,55
179942573,18,31,0.5806,4827,0.0189,55
179998378,18,30,0.6,4839,0.0182,60
180052570,17,36,0.4722,4859,0.0174,60
180106570,13,29,0.4483,4847,0.0175,55
180160574,13,27,0.4815,4841,0.0173,60
180214667,5,25,0.2,4822,0.0165,60
180269583,21,29,0.7241,4811,0.0178,55
180325580,17,33,0.5152,4822,0.0183,55
180379574,26,37,0.7027,4861,0.0188,55
180433570,28,37,0.7568,4902,0.0201,55
180487574,3,22,0.1364,4914,0.0155,60
180541570,9,26,0.3462,4905,0.0148,60
180595573,11,29,0.3793,4896,0.0136,60
180652573,13,29,0.4483,4889,0.0107,60
180706570,14,29,0.4828,4887,0.0109,60
180760573,6,28,0.2143,4874,0.0088,60
180814570,14,31,0.4516,4874,0.0032,60
180868573,20,30,0.6667,4880,-0.0007,60
180924371,11,25,0.44,4872,-0.0011,60
180978688,9,25,0.36,4849,-0.0003,55
181032610,6,26,0.2308,4832,0.0016,50
181086336,11,28,0.3929,4819,0.0023,55
181140573,10,19,0.5263,4813,0.0022,55
181194573,2,25,0.08,4795,0.0025,55
181250570,5,26,0.1923,4768,0.0023,60
181304573,11,29,0.3793,4761,0.0027,60
181358570,14,30,0.4667,4767,0.0017,65
181413574,15,31,0.4839,4767,0.0015,65
181467573,23,36,0.6389,4795,0.0011,65
181521570,20,30,0.6667,4827,0.0004,65
181577573,19,31,0.6129,4843,0.005,60
181631573,20,38,0.5263,4846,0.0071,55
181685570,14,31,0.4516,4846,0.008,50
181739573,18,29,0.6207,4856,0.0104,55
181793736,17,32,0.5312,4870,0.0098,55
181849375,18,32,0.5625,4880,0.0053,55
181903580,16,29,0.5517,4888,0.0042,55
181957573,14,29,0.4828,4893,0.006,50
182011573,11,29,0.3793,4885,0.0065,50
182066570,13,30,0.4333,4880,0.006,55
182120574,13,31,0.4194,4879,0.005,50
182176570,12,29,0.4138,4874,0.0049,50
182230573,14,32,0.4375,4872,0.0051,50
182284570,15,32,0.4687,4873,0.0048,50
182339574,17,34,0.5,4870,0.005,50
182393570,16,31,0.5161,4869,0.0054,50
182447573,14,32,0.4375,4866,0.0052,50
182503570,13,31,0.4194,4860,0.0049,45
182557768,15,32,0.4687,4858,0.0038,45
182611580,17,40,0.425,4874,0.0018,45
182665573,22,33,0.6667,4880,0.0023,45
182719574,21,35,0.6,4894,0.0031,45
182775573,20,35,0.5714,4912,0.0046,45
182829570,8,33,0.2424,4916,-0.0008,40
182883573,15,32,0.4687,4912,0.0001,40
182937573,19,33,0.5758,4907,0,40
182992570,13,20,0.65,4889,-0.0011,45
183046573,10,35,0.2857,4905,0.0008,50
183102570,16,34,0.4706,4902,0,45
183156574,18,36,0.5,4905,-0.0004,50
183210570,25,31,0.8065,4902,-0.0025,55
183264570,19,35,0.5429,4915,-0.0029,50
183318574,15,32,0.4687,4908,-0.003,50
183375092,19,36,0.5278,4885,-0.0031,45
183428573,13,32,0.4062,4895,-0.0031,45
183483570,16,26,0.6154,4895,-0.0029,45
183537570,16,31,0.5161,4891,-0.0026,45
183591573,15,32,0.4687,4891,-0.0024,45
183646570,14,31,0.4516,4886,-0.0025,40
183702574,14,32,0.4375,4880,-0.0024,40
183756570,16,31,0.5161,4879,-0.0038,45
183810574,17,33,0.5152,4881,-0.0048,45
183864574,16,33,0.4848,4886,-0.0059,40
183919570,18,36,0.5,4898,-0.0022,45
183976375,17,26,0.6538,4900,-0.0049,40
184030570,17,33,0.5152,4904,-0.0041,40
184085377,15,31,0.4839,4899,-0.0022,35
184139577,12,31,0.3871,4892,-0.0032,35
184193580,12,38,0.3158,4881,-0.0019,30
184248570,18,26,0.6923,4863,-0.0032,30
184304573,19,35,0.5429,4875,-0.0018,30
184358570,8,30,0.2667,4873,-0.0008,30
184412573,14,32,0.4375,4870,-0.0007,30
184466575,16,33,0.4848,4876,-0.0007,30
184520573,19,33,0.5758,4887,-0.0006,35
184574575,16,33,0.4848,4895,-0.0009,35
184631570,14,32,0.4375,4890,-0.0012,35
184685573,8,30,0.2667,4899,-0.0022,35
184739570,21,35,0.6,4914,-0.0012,35
184793570,17,34,0.5,4916,-0.0007,35
184847580,17,34,0.5,4915,-0.0009,40
184904584,21,38,0.5526,4925,-0.0004,40
184959592,20,34,0.5882,4940,0.0009,40
185013570,16,32,0.5,4944,0.0009,40
185067570,15,33,0.4545,4944,0.0037,45
185122570,18,35,0.5143,4951,0.0037,45
185176573,18,33,0.5455,4955,0.003,50
185233574,17,33,0.5152,4962,0.0018,50
185287570,14,32,0.4375,4960,0.0008,50
185341573,17,31,0.5484,4959,0.0018,50
185395570,13,30,0.4333,4950,0.0023,50
185451238,13,31,0.4194,4941,0.0018,50
185507573,11,30,0.3667,4927,0.0019,45
185561573,9,29,0.3103,4910,0.0021,40
185616604,19,37,0.5135,4895,0.002,40
185670603,13,33,0.3939,4887,0.0018,45
185724602,15,33,0.4545,4881,0.0019,45
185778573,14,32,0.4375,4874,0.0028,45
185834571,10,35,0.2857,4879,0.0006,45
185888580,22,38,0.5789,4894,0.0013,40
185942573,24,30,0.8,4914,0.0042,40
185996845,14,31,0.4516,4913,0.0031,40
186050573,13,32,0.4062,4905,0.0008,40
186106604,16,34,0.4706,4904,0.0003,40
186161570,14,33,0.4242,4899,0.0008,40
186215570,12,31,0.3871,4888,0.0024,35
186269573,16,34,0.4706,4890,0.0032,40
186323635,17,39,0.4359,4893,0.004,40
186377573,17,35,0.4857,4896,0.0036,40
186433572,17,34,0.5,4899,0.0039,40
186488574,14,35,0.4,4896,0.0041,45
186542573,18,36,0.5,4898,0.0038,45
186597572,18,35,0.5143,4904,0.0035,50
186651573,18,33,0.5455,4909,0.0033,50
186707573,17,42,0.4048,4926,0.0032,50
186761570,18,32,0.5625,4919,0.0036,50
186816574,11,21,0.5238,4926,0.0039,50
186870604,15,33,0.4545,4929,0.004,50
186924603,15,34,0.4412,4928,0.005,50
186978570,13,34,0.3824,4925,0.0034,45
187034604,16,34,0.4706,4921,0.0002,45
187088604,14,33,0.4242,4918,-0.0002,45
187143599,8,34,0.2353,4917,-0.0023,45
187197573,18,35,0.5143,4922,-0.0017,45
187251570,17,35,0.4857,4926,-0.0026,45
187307375,22,36,0.6111,4931,-0.0055,45
187362573,18,36,0.5,4930,-0.0058,45
187416573,15,34,0.4412,4923,-0.0058,45
187470570,15,34,0.4412,4919,-0.0055,45
187524573,14,32,0.4375,4916,-0.005,40
187579570,17,27,0.6296,4917,-0.0063,40
187635573,18,35,0.5143,4922,-0.0063,40
187689570,20,36,0.5556,4934,-0.0064,35
187743580,16,32,0.5,4939,-0.0064,35
187798584,15,33,0.4545,4935,-0.0063,35
187852593,17,34,0.5,4935,-0.0065,40
187909381,19,36,0.5278,4944,-0.0065,40
187963573,12,30,0.4,4951,-0.0067,45
188018574,16,34,0.4706,4951,-0.0065,45
188072573,13,32,0.4062,4943,-0.0063,45
188126570,13,33,0.3939,4932,-0.0071,45
188180573,15,33,0.4545,4924,-0.0068,45
188236573,11,31,0.3548,4913,-0.0052,45
188291574,13,40,0.325,4903,-0.0079,40
188345573,16,40,0.4,4912,-0.0067,40
188399570,18,35,0.5143,4905,-0.0055,40
188453570,18,33,0.5455,4911,-0.006,45
188507580,19,35,0.5429,4921,-0.007,40
188564573,16,34,0.4706,4920,-0.0072,40
188620580,15,34,0.4412,4917,-0.0072,40
188674573,18,36,0.5,4915,-0.0066,45
188728573,19,35,0.5429,4919,-0.0067,45
188782570,10,29,0.3448,4921,-0.0062,45
188838570,16,35,0.4571,4919,-0.0062,45
188893573,22,40,0.55,4918,-0.0061,45
188947570,16,34,0.4706,4916,-0.0062,45
189001573,14,32,0.4375,4909,-0.0065,40
189055573,15,34,0.4412,4906,-0.0063,45
189109570,14,31,0.4516,4900,-0.0064,45
189165573,15,39,0.3846,4906,-0.0066,50
189219570,16,34,0.4706,4890,-0.0058,45
189273611,15,32,0.4687,4886,-0.0057,45
189327573,15,33,0.4545,4885,-0.0044,45
189381580,13,33,0.3939,4879,-0.0034,45
189437573,16,34,0.4706,4874,-0.0044,45
189491570,19,32,0.5937,4865,-0.0054,40
189546574,13,32,0.4062,4857,-0.0039,45
189600573,8,34,0.2353,4852,-0.0009,45
189654570,16,33,0.4848,4850,-0.001,45
189708573,15,33,0.4545,4848,-0.0011,45
189764570,16,33,0.4848,4848,-0.001,45
189819574,18,37,0.4865,4849,-0.0008,45
189873573,16,35,0.4571,4848,-0.001,45
189927570,17,41,0.4146,4850,-0.001,40
189981570,18,35,0.5143,4854,-0.001,40
190037368,18,33,0.5455,4855,-0.0009,45
190091583,15,32,0.4687,4853,-0.0007,40
190145573,18,35,0.5143,4861,-0.0004,40
190199580,18,34,0.5294,4868,0.0002,45
190253573,19,36,0.5278,4877,0.0014,40
190307573,18,36,0.5,4883,0.0016,40
190364573,17,33,0.5152,4883,0.0022,45
190418570,16,35,0.4571,4888,0.0022,45
190472573,18,34,0.5294,4893,0.0041,50
190526573,20,37,0.5405,4895,0.0031,50
190580573,16,33,0.4848,4894,0.0045,45
190690570,18,35,0.5143,4901,0.0069,45
190744570,18,35,0.5143,4907,0.0066,50
190798580,19,34,0.5588,4911,0.0059,50
190852620,17,34,0.5,4912,0.0058,45
190906580,13,36,0.3611,4913,0.0063,50
190962375,14,33,0.4242,4894,0.0064,50
191016606,15,27,0.5556,4877,0.0063,50
191070573,16,33,0.4848,4890,0.0062,50
191125570,14,33,0.4242,4886,0.006,50
191179573,14,31,0.4516,4883,0.0059,50
191234570,15,34,0.4412,4884,0.0055,45
191290574,18,35,0.5143,4889,0.0054,50
191345570,19,36,0.5278,4895,0.0054,50
191400570,22,25,0.88,4884,0.0091,50
191454573,10,27,0.3704,4898,0.0075,55
191508570,18,35,0.5143,4901,0.0082,55
191564375,18,34,0.5294,4904,0.0082,55
191618573,15,33,0.4545,4902,0.0095,60
191672574,16,32,0.5,4903,0.0093,60
191726574,16,31,0.5161,4900,0.003,60
191780574,15,33,0.4545,4902,0.0036,60
191834643,15,25,0.6,4888,0.0028,55
191890573,16,33,0.4848,4903,0.0033,60
191945573,13,33,0.3939,4899,0.0039,55
191999573,6,32,0.1875,4901,0.0046,55
192053570,15,26,0.5769,4892,0.0042,50
192107573,20,38,0.5263,4903,0.0042,50
192161570,12,28,0.4286,4912,0.0042,50
192217573,18,33,0.5455,4918,0.0045,50
192271570,21,38,0.5526,4917,0.0048,55
192325959,14,34,0.4118,4917,0.0047,55
192379690,18,35,0.5143,4923,0.0047,55
192433593,18,35,0.5143,4930,0.0046,55
192490582,14,33,0.4242,4930,0.0001,50
192544570,16,39,0.4103,4941,0.0006,50
192598573,13,30,0.4333,4921,-0.0005,50
192652574,15,33,0.4545,4913,-0.0015,50
192706570,14,31,0.4516,4909,-0.0015,50
192760574,16,33,0.4848,4906,-0.0013,50
192816574,14,33,0.4242,4903,-0.0003,50
192870570,15,33,0.4545,4902,-0.0003,50
192926574,15,32,0.4687,4900,0.0008,55
192980570,3,29,0.1034,4898,0.0034,55
193034570,16,34,0.4706,4899,0.003,55
193090580,16,33,0.4848,4900,0.0019,60
193145578,16,34,0.4706,4902,0.0021,60
193199580,15,34,0.4412,4902,0.0022,55
193254570,15,34,0.4412,4901,0.0022,60
193308574,15,31,0.4839,4900,0.0021,60
193362574,15,33,0.4545,4898,0.0017,55
193418570,14,26,0.5385,4895,0.0024,55
193472573,17,32,0.5312,4892,0.0025,50
193526570,10,34,0.2941,4899,0.0007,55
193580573,14,35,0.4,4908,0.0004,60
193634570,18,34,0.5294,4918,0.0018,55
193691375,16,32,0.5,4926,0.0026,50
193745573,17,33,0.5152,4934,0.0035,55
193799570,10,34,0.2941,4942,0.0057,55
193853573,18,35,0.5143,4949,0.0054,55
193907576,16,33,0.4848,4952,0.0047,50
193961573,14,33,0.4242,4948,0.005,50
194018574,15,27,0.5556,4929,0.0042,50
194072570,16,34,0.4706,4940,0.0018,50
194126579,17,32,0.5312,4940,0.0014,45
194180573,18,36,0.5,4936,0.0014,45
194234573,18,33,0.5455,4940,0.0012,50
194288573,14,30,0.4667,4933,0.0012,45
194345570,14,33,0.4242,4929,0.0012,45
194399573,16,33,0.4848,4928,0.0012,45
194455574,14,33,0.4242,4925,0.0011,45
194509573,17,34,0.5,4927,0.0009,50
194564570,18,35,0.5143,4935,0.0008,50
194621360,13,31,0.4194,4941,0.0018,45
194675593,19,36,0.5278,4947,0.003,50
194731570,21,38,0.5526,4948,0.0033,50
194785573,15,33,0.4545,4945,0.0027,50
194839570,15,33,0.4545,4944,0.0019,50
194894574,14,33,0.4242,4941,0,50
194950573,15,32,0.4687,4940,0.0006,55
195005574,15,31,0.4839,4934,0.0006,55
195059570,15,32,0.4687,4936,0.0002,55
195113590,21,33,0.6364,4937,-0.0005,55
195167573,18,36,0.5,4945,-0.0007,55
195223573,12,36,0.3333,4953,0.0003,55
195278570,17,33,0.5152,4958,0.0003,55
195332580,15,33,0.4545,4960,0.0005,55
195387573,17,34,0.5,4963,0.0005,55
195441573,17,36,0.4722,4967,0.0005,55
195495580,16,32,0.5,4964,0.0005,55
195551573,15,31,0.4839,4965,0.0007,55
195606570,17,35,0.4857,4965,0.0007,55
195660573,22,43,0.5116,4967,0.0007,55
195714570,16,33,0.4848,4970,0.0012,55
195769574,16,32,0.5,4970,0.0009,55
195825570,16,32,0.5,4968,0.0003,55
195880574,18,36,0.5,4974,0.0009,55
195934570,15,33,0.4545,4977,0.0009,55
195988573,17,34,0.5,4980,-0.0002,50
196042570,8,32,0.25,4981,0.0026,50
196096580,16,33,0.4848,4982,0.0026,50
196153579,7,32,0.2187,4976,0.0051,50
196208580,15,36,0.4167,4978,0.0069,55
196262583,18,30,0.6,4973,0.0062,55
196316574,18,35,0.5143,4979,0.0052,55
196371570,23,40,0.575,4984,0.005,55
196427573,17,34,0.5,4986,0.0049,55
196482574,17,33,0.5152,4988,0.0049,55
196537573,16,33,0.4848,4990,0.0049,55
196593570,18,27,0.6667,4993,0.0053,55
196647570,16,28,0.5714,4987,0.0056,50
196701573,16,33,0.4848,4997,0.0056,50
196757570,16,33,0.4848,4997,0.0054,55
196811625,14,32,0.4375,4995,0.005,50
